-0.063020 0.036631
-0.062920 0.044630
-0.062820 0.054104
-0.062720 0.065262
-0.062620 0.078328
-0.062520 0.093541
-0.062420 0.111152
-0.062320 0.131421
-0.062220 0.154609
-0.062120 0.180983
-0.062020 0.210798
-0.061920 0.244301
-0.061820 0.281717
-0.061720 0.323242
-0.061620 0.369039
-0.061520 0.419223
-0.061420 0.473856
-0.061320 0.532937
-0.061220 0.596395
-0.061120 0.664080
-0.061020 0.735759
-0.060920 0.811109
-0.060820 0.889716
-0.060720 0.971074
-0.060620 1.054585
-0.060520 1.139566
-0.060420 1.225253
-0.060320 1.310813
-0.060220 1.395353
-0.060120 1.477937
-0.060020 1.557602
-0.059920 1.633373
-0.059820 1.704288
-0.059720 1.769412
-0.059620 1.827862
-0.059520 1.878826
-0.059420 1.921579
-0.059320 1.955502
-0.059220 1.980100
-0.059120 1.995006
-0.059020 2.000000
-0.058920 1.995006
-0.058820 1.980100
-0.058720 1.955502
-0.058620 1.921579
-0.058520 1.878826
-0.058420 1.827862
-0.058320 1.769412
-0.058220 1.704288
-0.058120 1.633373
-0.058020 1.557602
-0.057920 1.477937
-0.057820 1.395353
-0.057720 1.310813
-0.057620 1.225253
-0.057520 1.139566
-0.057420 1.054585
-0.057320 0.971074
-0.057220 0.889716
-0.057120 0.811109
-0.057020 0.735759
-0.056920 0.664080
-0.056820 0.596395
-0.056720 0.532937
-0.056620 0.473856
-0.056520 0.419223
-0.056420 0.369039
-0.056320 0.323242
-0.056220 0.281717
-0.056120 0.244301
-0.056020 0.210798
-0.055920 0.180983
-0.055820 0.154609
-0.055720 0.131421
-0.055620 0.111152
-0.055520 0.093541
-0.055420 0.078328
-0.055320 0.065262
-0.055220 0.054104
-0.055120 0.044630
-0.055020 0.036631
-0.054920 0.029916
-0.054820 0.024310
-0.054720 0.019656
-0.054620 0.015814
-0.054520 0.012659
-0.054420 0.010084
-0.054320 0.007992
-0.054220 0.006302
-0.054120 0.004945
-0.054020 0.003861
-0.053920 0.002999
-0.053820 0.002318
-0.053720 0.001783
-0.053620 0.001365
-0.053520 0.001039
-0.053420 0.000787
-0.053320 0.000594
-0.053220 0.000445
-0.053120 0.000332
-0.053020 0.000247
-0.052920 0.000182
-0.052820 0.000134
-0.052720 0.000098
-0.052620 0.000071
-0.052520 0.000052
-0.052420 0.000037
-0.052320 0.000027
-0.052220 0.000019
-0.052120 0.000014
-0.052020 0.000010
-0.051920 0.000007
-0.051820 0.000005
-0.051720 0.000003
-0.051620 0.000002
-0.051520 0.000002
-0.051420 0.000001
-0.051320 0.000001
-0.051220 0.000000
-0.051120 0.000000
-0.051020 0.000000
-0.050920 0.000000
-0.050820 0.000000
-0.050720 0.000000
-0.050620 0.000000
-0.050520 0.000000
-0.050420 0.000000
-0.050320 0.000000
-0.050220 0.000000
-0.050120 0.000000
-0.050020 0.000000
-0.049920 0.000000
-0.049820 0.000000
-0.049720 0.000000
-0.049620 0.000000
-0.049520 0.000000
-0.049420 0.000000
-0.049320 0.000000
-0.049220 0.000000
-0.049120 0.000000
-0.049020 0.000000
-0.048920 0.000000
-0.048820 0.000000
-0.048720 0.000000
-0.048620 0.000000
-0.048520 0.000000
-0.048420 0.000000
-0.048320 0.000000
-0.048220 0.000000
-0.048120 0.000000
-0.048020 0.000000
-0.047920 0.000000
-0.047820 0.000000
-0.047720 0.000000
-0.047620 0.000000
-0.047520 0.000000
-0.047420 0.000000
-0.047320 0.000000
-0.047220 0.000000
-0.047120 0.000000
-0.047020 0.000000
-0.046920 0.000000
-0.046820 0.000000
-0.046720 0.000000
-0.046620 0.000000
-0.046520 0.000000
-0.046420 0.000000
-0.046320 0.000000
-0.046220 0.000000
-0.046120 0.000000
-0.046020 0.000000
-0.045920 0.000000
-0.045820 0.000000
-0.045720 0.000000
-0.045620 0.000000
-0.045520 0.000000
-0.045420 0.000000
-0.045320 0.000000
-0.045220 0.000000
-0.045120 0.000000
-0.045020 0.000000
-0.044920 0.000000
-0.044820 0.000000
-0.044720 0.000000
-0.044620 0.000000
-0.044520 0.000000
-0.044420 0.000000
-0.044320 0.000000
-0.044220 0.000000
-0.044120 0.000000
-0.044020 0.000000
-0.043920 0.000000
-0.043820 0.000000
-0.043720 0.000000
-0.043620 0.000000
-0.043520 0.000000
-0.043420 0.000000
-0.043320 0.000000
-0.043220 0.000000
-0.043120 0.000000
-0.043020 0.000000
-0.042920 0.000000
-0.042820 0.000000
-0.042720 0.000000
-0.042620 0.000000
-0.042520 0.000000
-0.042420 0.000000
-0.042320 0.000000
-0.042220 0.000000
-0.042120 0.000000
-0.042020 0.000000
-0.041920 0.000000
-0.041820 0.000000
-0.041720 0.000000
-0.041620 0.000000
-0.041520 0.000000
-0.041420 0.000000
-0.041320 0.000000
-0.041220 0.000000
-0.041120 0.000000
-0.041020 0.000000
-0.040920 0.000000
-0.040820 0.000000
-0.040720 0.000000
-0.040620 0.000000
-0.040520 0.000000
-0.040420 0.000000
-0.040320 0.000000
-0.040220 0.000000
-0.040120 0.000000
-0.040020 0.000000
-0.039920 0.000000
-0.039820 0.000000
-0.039720 0.000000
-0.039620 0.000000
-0.039520 0.000000
-0.039420 0.000000
-0.039320 0.000000
-0.039220 0.000000
-0.039120 0.000000
-0.039020 0.000000
-0.038920 0.000000
-0.038820 0.000000
-0.038720 0.000000
-0.038620 0.000000
-0.038520 0.000000
-0.038420 0.000000
-0.038320 0.000000
-0.038220 0.000000
-0.038120 0.000000
-0.038020 0.000000
-0.037920 0.000000
-0.037820 0.000000
-0.037720 0.000000
-0.037620 0.000000
-0.037520 0.000000
-0.037420 0.000000
-0.037320 0.000000
-0.037220 0.000000
-0.037120 0.000000
-0.037020 0.000000
-0.036920 0.000000
-0.036820 0.000000
-0.036720 0.000000
-0.036620 0.000000
-0.036520 0.000000
-0.036420 0.000000
-0.036320 0.000000
-0.036220 0.000000
-0.036120 0.000000
-0.036020 0.000000
-0.035920 0.000000
