-0.053553 0.036631
-0.053453 0.044630
-0.053353 0.054104
-0.053253 0.065262
-0.053153 0.078328
-0.053053 0.093541
-0.052953 0.111152
-0.052853 0.131421
-0.052753 0.154609
-0.052653 0.180983
-0.052553 0.210798
-0.052453 0.244301
-0.052353 0.281717
-0.052253 0.323242
-0.052153 0.369039
-0.052053 0.419223
-0.051953 0.473856
-0.051853 0.532937
-0.051753 0.596395
-0.051653 0.664080
-0.051553 0.735759
-0.051453 0.811109
-0.051353 0.889716
-0.051253 0.971074
-0.051153 1.054585
-0.051053 1.139566
-0.050953 1.225253
-0.050853 1.310813
-0.050753 1.395353
-0.050653 1.477937
-0.050553 1.557602
-0.050453 1.633373
-0.050353 1.704288
-0.050253 1.769412
-0.050153 1.827862
-0.050053 1.878826
-0.049953 1.921579
-0.049853 1.955502
-0.049753 1.980100
-0.049653 1.995006
-0.049553 2.000000
-0.049453 1.995006
-0.049353 1.980100
-0.049253 1.955502
-0.049153 1.921579
-0.049053 1.878826
-0.048953 1.827862
-0.048853 1.769412
-0.048753 1.704288
-0.048653 1.633373
-0.048553 1.557602
-0.048453 1.477937
-0.048353 1.395353
-0.048253 1.310813
-0.048153 1.225253
-0.048053 1.139566
-0.047953 1.054585
-0.047853 0.971074
-0.047753 0.889716
-0.047653 0.811109
-0.047553 0.735759
-0.047453 0.664080
-0.047353 0.596395
-0.047253 0.532937
-0.047153 0.473856
-0.047053 0.419223
-0.046953 0.369039
-0.046853 0.323242
-0.046753 0.281717
-0.046653 0.244301
-0.046553 0.210798
-0.046453 0.180983
-0.046353 0.154609
-0.046253 0.131421
-0.046153 0.111152
-0.046053 0.093541
-0.045953 0.078328
-0.045853 0.065262
-0.045753 0.054104
-0.045653 0.044630
-0.045553 0.036631
-0.045453 0.029916
-0.045353 0.024310
-0.045253 0.019656
-0.045153 0.015814
-0.045053 0.012659
-0.044953 0.010084
-0.044853 0.007992
-0.044753 0.006302
-0.044653 0.004945
-0.044553 0.003861
-0.044453 0.002999
-0.044353 0.002318
-0.044253 0.001783
-0.044153 0.001365
-0.044053 0.001039
-0.043953 0.000787
-0.043853 0.000594
-0.043753 0.000445
-0.043653 0.000332
-0.043553 0.000247
-0.043453 0.000182
-0.043353 0.000134
-0.043253 0.000098
